study_name,job_hash,dataset,model,training_variant,evaluation_variant,evaluation_tier,seed,epochs,scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,en,100,50,50,False,0.71840203,calibration,0.4992,0.388889,0.608,0.518433,0.02,0.02,0.06,0.88,0.96,1.0,0.5,0.5,0.5,0.5,0.08,0.137931,0.0,-0.0016,0.335421,0.262222,3.668717,42.450531,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,es,100,50,50,False,0.33679039,calibration,0.51,0.363208,0.607055,0.484004,0.0,0.0,0.0,0.88,0.98,1.0,0.55,0.55,0.5,0.531646,0.84,0.651163,0.122757,0.02,0.329966,0.262424,3.800182,49.742533,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,pt,100,50,50,False,0.26470128,calibration,0.5668,0.445833,0.671459,0.600521,0.1,0.1,0.12,0.82,0.98,1.0,0.54,0.54,0.5,0.52439,0.86,0.651515,0.104116,0.1336,0.301279,0.232525,3.956469,60.589771,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5327,0.4992,0.0676,0.880734
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.1024,0.5295,0.4783,0.1024,0.823661
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,all,all,400,200,200,False,-0.00887985,calibration,0.50565,0.451087,0.549133,0.514302,0.005,0.01,0.085,0.92,0.96,1.0,0.5,0.5,0.5,0.5,0.86,0.632353,0.0,0.0113,0.330919,0.250627,3.522857,42.259165,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender,G0,200,100,100,False,-0.00543711,calibration,0.5143,0.422008,0.589776,0.531305,0.01,0.02,0.06,0.92,0.94,1.0,0.53,0.53,0.5,0.625,0.15,0.241935,0.092319,0.0286,0.326985,0.251256,3.472055,41.02969,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender,G1,200,100,100,False,-0.00822344,calibration,0.4978,0.426012,0.564738,0.505254,0.0,0.0,0.07,0.9,0.98,0.99,0.485,0.485,0.5,0.489796,0.72,0.582996,-0.033988,-0.0044,0.335276,0.251256,3.573659,43.48864,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,ar,100,50,50,False,-0.00656171,calibration,0.5588,0.435897,0.668262,0.542697,0.02,0.02,0.04,0.88,0.96,0.98,0.51,0.51,0.5,0.505747,0.88,0.642336,0.029735,0.1176,0.30532,0.251717,2.66606,16.253826,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,en,100,50,50,False,-0.00642339,calibration,0.5344,0.408213,0.638342,0.536643,0.0,0.0,0.02,0.82,0.94,1.0,0.53,0.53,0.5,0.56,0.28,0.373333,0.069282,0.0688,0.317643,0.252525,3.668717,42.450531,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,es,100,50,50,False,-0.00781625,calibration,0.5,0.361702,0.577431,0.549634,0.04,0.04,0.1,0.92,0.96,0.98,0.56,0.56,0.5,0.575,0.46,0.511111,0.122474,0.0,0.335017,0.262424,3.800182,49.742533,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,pt,100,50,50,False,-0.00885478,calibration,0.4716,0.347943,0.577751,0.476452,0.0,0.0,0.04,0.94,0.96,1.0,0.51,0.51,0.5,0.508197,0.62,0.558559,0.020502,-0.0568,0.34936,0.282222,3.956469,60.589771,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5162,0.4716,0.0872,0.843951
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0165,0.50605,0.4978,0.0165,0.967918
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,all,all,400,200,200,False,-3.61385263,calibration,0.537375,0.483996,0.598933,0.512912,0.0,0.005,0.035,0.855,0.885,0.94,0.5325,0.5325,0.5,0.53202,0.54,0.53598,0.065007,0.07475,0.315017,0.220627,3.492051,38.850918,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender,G0,200,100,100,False,-4.03284723,calibration,0.5152,0.421862,0.581856,0.506213,0.01,0.01,0.02,0.88,0.89,0.92,0.5,0.5,0.5,0.5,0.82,0.621212,0.0,0.0304,0.326533,0.251055,3.468518,38.878695,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender,G1,200,100,100,False,-3.61523698,calibration,0.563,0.464474,0.635567,0.533515,0.0,0.0,0.04,0.81,0.83,0.94,0.55,0.55,0.5,0.548077,0.57,0.558824,0.10008,0.126,0.302513,0.241206,3.515584,38.823141,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,ar,100,50,50,False,-1.90155561,calibration,0.5792,0.472586,0.714912,0.547665,0.0,0.0,0.06,0.8,0.84,0.94,0.49,0.49,0.5,0.461538,0.12,0.190476,-0.029735,0.1584,0.295017,0.212323,3.324728,39.078709,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,en,100,50,50,False,-3.95897145,calibration,0.5676,0.4476,0.686688,0.54732,0.02,0.02,0.04,0.78,0.82,0.92,0.57,0.57,0.5,0.547945,0.8,0.650407,0.157672,0.1352,0.300875,0.222424,3.706476,44.610323,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,es,100,50,50,False,-3.08248392,calibration,0.4936,0.389706,0.589325,0.51588,0.0,0.0,0.0,0.94,0.96,0.98,0.55,0.55,0.5,0.647059,0.22,0.328358,0.133109,-0.0128,0.338249,0.291919,3.478288,35.415147,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,pt,100,50,50,False,-3.59011477,calibration,0.5172,0.401547,0.660117,0.492923,0.0,0.0,0.02,0.88,0.96,0.98,0.52,0.52,0.5,0.519231,0.54,0.529412,0.040032,0.0344,0.32633,0.232525,3.458712,36.299494,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5394,0.4936,0.0856,0.85221
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0478,0.5391,0.5152,0.0478,0.915098
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,all,all,400,200,200,False,-8.37316176,calibration,0.5123,0.468434,0.564089,0.510527,0.0,0.01,0.035,0.92,0.925,0.965,0.495,0.495,0.5,0.495327,0.53,0.512077,-0.010025,0.0246,0.327661,0.270627,3.492051,38.850918,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender,G0,200,100,100,False,-7.86335784,calibration,0.4899,0.390689,0.564662,0.511323,0.01,0.02,0.02,0.98,0.98,0.99,0.515,0.515,0.5,0.527273,0.29,0.374194,0.033594,-0.0202,0.339347,0.261256,3.468518,38.878695,,,,,
